Loop Gain dB20 X,Loop Gain dB20 Y
165.1284035451052,77.93222255725195
168.9362199201801,77.93074919370439
172.8318435121541,77.9292076311155
176.8172991317271,77.9275947386182
180.8946582811867,77.92590724406276
185.0660402311038,77.92414172784375
189.3336131218559,77.9222946165726
193.699595090552,77.92036217639159
198.1662554239434,77.91834050610284
202.7359157379211,77.9162255299085
207.4109511842111,77.91401299013189
212.1937916848968,77.91169843939838
217.086923195408,77.90927723248815
222.0928889966356,77.90674451825281
227.2142910168402,77.90409523090219
232.4537911840457,77.90132408097963
237.8141128096167,77.89842554618419
243.2980420037423,77.89539386180026
248.9084291235599,77.89222301074405
254.6481902546724,77.88890671340975
260.5203087268289,77.88543841697245
266.5278366645565,77.88181128446736
272.6738965735494,77.87801818366403
278.9616829636396,77.87405167521645
285.3944640091926,77.86990400083003
291.9755832477921,77.86556707092798
298.7084613180951,77.86103245191649
305.5965977377618,77.85629135321577
312.6435727223844,77.85133461388187
319.8530490463592,77.84615268881876
327.2287739466709,77.84073563492309
334.7745810705765,77.83507309659979
342.4943924682029,77.82915429114416
350.3922206310938,77.82296799386476
358.4721705777634,77.81650252275756
366.7384419873443,77.80974572316759
375.195331382435,77.80268495201874
383.8472343622844,77.79530706198697
392.6986478874728,77.78759838542089
401.7541726172764,77.7795447181343
411.0185153009313,77.77113130329414
420.4964912240398,77.76234281490088
430.1930267113889,77.75316334171617
440.1131616874846,77.74357637082494
450.2620522961303,77.73356477168127
460.6449735804126,77.72311078018075
471.2673222244864,77.71219598283605
482.1346193585855,77.70080130185761
493.2525134287152,77.68890697989916
504.6267831325197,77.67649256592688
516.2633404228498,77.66353690169092
528.1682335805917,77.65001810837653
540.3476503583552,77.63591357490165
552.8079211966532,77.6211999465655
565.5555225142468,77.6058531152426
578.5970800743642,77.58984821047528
591.9393724285433,77.57315959237567
605.5893344398895,77.55576084569697
619.554060887578,77.53762477583591
633.8408101544746,77.51872340682674
648.4570079997936,77.49902798114975
663.4102514187502,77.47850896195301
678.7083125912174,77.45713603769795
694.3591429214357,77.43487812941234
710.3708771708798,77.41170340083676
726.7518376864261,77.38757927137441
743.5105387260218,77.36247243244327
760.6556908841019,77.33634886726171
778.1962056190559,77.30917387398283
796.1411998850966,77.28091209290908
814.5000008709376,77.25152753708957
833.2821508477444,77.22098362789568
852.497412128878,77.18924323387229
872.1557721440076,77.15626871467231
892.2674486302329,77.12202196915618
912.8428949429106,77.08646448807453
933.8928054889475,77.04955741148355
955.428121285385,77.01126159075785
977.4600356461616,76.97153765535434
1000.000000000011,76.93034608415869
1023.05972984252,76.88764728139745
1046.651210825438,76.84340165701273
1070.786704986407,76.79756971152298
1095.478757122344,76.75011212476183
1120.740201309792,76.70098984843904
1146.584167575635,76.65016420277239
1173.024088721626,76.59759697575683
1200.073707306302,76.54325052552161
1227.747082787883,76.48708788538346
1256.0585988319,76.42907287026958
1285.022970787323,76.36917018492257
1314.655253335097,76.30734553290446
1344.970848313039,76.24356572568618
1375.985512721187,76.17779879130474
1407.715366911743,76.11001408198811
1440.176902967876,76.04018237994379
1473.386993275736,75.9682760006186
1507.36289929414,75.89426889263703
1542.122280526484,75.81813673394512
1577.683203699538,75.73985702309005
1614.064152153913,75.6594091651807
1651.284035451059,75.57677455188234
1689.362199201808,75.49193663448513
1728.318435121548,75.40488098992944
1768.172991317278,75.31559537880801
1808.946582811875,75.22406979501925
1850.660402311046,75.13029650687591
1893.336131218567,75.03427008876172
1936.995950905528,74.93598744371596
1981.662554239442,74.83544781610711
2027.359157379219,74.732652794966
2074.10951184212,74.62760630724259
2121.937916848977,74.52031460159918
2170.86923195409,74.41078622256373
2220.928889966365,74.29903197551943
2272.142910168412,74.18506488243062
2324.537911840467,74.06890012928187
2378.141128096177,73.95055500505109
2432.980420037434,73.83004883321649
2489.08429123561,73.70740289605824
2546.481902546735,73.5826403525344
2605.2030872683,73.45578615033328
2665.278366645577,73.32686693276773
2726.738965735506,73.19591094120916
2789.616829636408,73.06294791388537
2853.944640091939,72.92800898164364
2919.755832477935,72.79112656142649
2987.084613180965,72.65233424822763
3055.965977377632,72.51166670611224
3126.435727223858,72.36915955915859
3198.530490463607,72.2248492827145
3272.287739466724,72.07877309568828
3347.74581070578,71.93096885453735
3424.943924682045,71.7814749491876
3503.922206310954,71.63033020171621
3584.721705777652,71.47757376788853
3667.384419873461,71.32324504207344
3751.953313824368,71.16738356596147
3838.472343622863,71.0100289410739
3926.986478874747,70.85122074562611
4017.541726172783,70.69099845566743
4110.185153009333,70.52940137075817
4204.964912240418,70.3664685442528
4301.93026711391,70.20223871826255
4401.131616874868,70.03675026324518
4502.620522961325,69.87004112230791
4606.449735804148,69.70214876011171
4712.673222244887,69.53311011629496
4821.346193585879,69.36296156340418
4932.525134287176,69.19173886907551
5046.267831325222,69.01947716248482
5162.633404228523,68.84621090477562
5281.682335805944,68.67197386336643
5403.476503583578,68.49679909003181
5528.079211966558,68.32071890237765
5655.555225142495,68.14376486874971
5785.970800743669,67.96596779621491
5919.393724285462,67.78735772152588
6055.893344398925,67.6079639048002
6195.54060887581,67.42781482579059
6338.408101544777,67.24693818250651
6484.570079997968,67.06536089203762
6634.102514187535,66.88310909337501
6787.083125912207,66.700208152065
6943.591429214391,66.51668266653897
7103.708771708833,66.33255647595232
7267.518376864296,66.14785266936516
7435.105387260253,65.96259359613217
7606.556908841055,65.77680087738455
7781.962056190597,65.5904954184162
7961.411998851005,65.40369742192358
8145.000008709415,65.21642640191901
8332.821508477484,65.02870119827006
8524.97412128882,64.8405399917023
8721.557721440118,64.65196031924145
8922.674486302372,64.46297908994589
9128.42894942915,64.27361260089836
9338.92805488952,64.0838765533596
9554.281212853897,63.89378606903382
9774.600356461664,63.7033557063649
10000.00000000016,63.51259947683189
10230.59729842525,63.32153086118975
10466.51210825443,63.13016282559617
10707.86704986412,62.93850783760146
10954.78757122349,62.74657788197099
11207.40201309798,62.5543844762813
11465.8416757564,62.36193868630194
11730.24088721632,62.16925114110769
12000.73707306308,61.97633204791298
12277.47082787889,61.78319120662288
12560.58598831906,61.58983802405739
12850.22970787329,61.39628152787105
13146.55253335103,61.20253038013247
13449.70848313045,61.0085928905676
13759.85512721193,60.81447702946049
14077.1536691175,60.62019044020558
14401.76902967883,60.42574045151188
14733.86993275743,60.23113408925238
15073.62899294147,60.03637808796925
15421.22280526491,59.84147890202352
15776.83203699545,59.64644271640498
16140.6415215392,59.45127545719306
16512.84035451067,59.25598280168467
16893.62199201816,59.06057018818278
17283.18435121556,58.86504282546207
17681.72991317287,58.66940570190539
18089.46582811883,58.47366359433018
18506.60402311055,58.27782107650017
18933.36131218576,58.0818825273373
19369.95950905537,57.88585213883783
19816.62554239451,57.6897339236988
20273.59157379229,57.49353172266349
20741.0951184213,57.29724921159809
21219.37916848987,57.10088990829648
21708.692319541,56.90445717903164
22209.28889966376,56.70795424485733
22721.42910168423,56.51138418766332
23245.37911840478,56.31474995599946
23781.41128096188,56.11805437067184
24329.80420037445,55.92130013011713
24890.84291235621,55.72448981556655
25464.81902546747,55.52762589600319
26052.03087268312,55.33071073292164
26652.78366645589,55.13374658489447
27267.38965735518,54.93673561195749
27896.16829636421,54.73967987981379
28539.44640091952,54.54258136386692
29197.55832477947,54.3454419530904
29870.84613180978,54.14826345373552
30559.65977377645,53.95104759288877
31264.35727223871,53.75379602187927
31985.30490463621,53.55651031954608
32722.87739466738,53.35919199536853
33477.45810705794,53.16184249246512
34249.4392468206,52.9644631904677
35039.22206310969,52.76705540827291
35847.21705777667,52.56962040667928
36673.84419873476,52.3721593909108
37519.53313824384,52.17467351303466
38384.72343622879,51.97716387427586
39269.86478874764,51.77963152723271
40175.417261728,51.58207747799774
41101.8515300935,51.38450268818831
42049.64912240436,51.18690807688943
43019.30267113928,50.98929452251336
44011.31616874886,50.7916628645788
45026.20522961344,50.59401390541387
46064.49735804168,50.39634841178491
47126.73222244907,50.1986671164551
48213.46193585899,50.00097071967495
49325.25134287197,49.80325989060914
50462.67831325243,49.60553526869978
51626.33404228545,49.40779746497181
52816.82335805965,49.21004706328021
54034.765035836,49.01228462150351
55280.79211966581,48.81451067268461
56555.55225142519,48.61672572612185
57859.70800743693,48.4189302684124
59193.93724285486,48.22112476444915
60558.9334439895,48.0233096583745
61955.40608875836,47.82548537449183
63384.08101544804,47.62765231813653
64845.70079997995,47.42981087650897
66341.02514187564,47.23196141947031
67870.83125912237,47.03410430030332
69435.91429214421,46.83623985643931
71037.08771708864,46.63836841015267
72675.18376864328,46.44049026922475
74351.05387260286,46.24260572757799
76065.56908841089,46.04471506588172
77819.62056190633,45.84681855213113
79614.11998851041,45.64891644219983
81450.00008709452,45.45100898036817
83328.21508477522,45.25309639982731
85249.74121288859,45.05517892316086
87215.57721440158,44.85725676280467
89226.74486302413,44.65933012148576
91284.28949429191,44.46139919264141
93389.28054889562,44.263464160819
95542.8121285394,44.06552520205774
97746.00356461707,43.86758248425284
100000.000000002,43.66963616750291
102305.9729842529,43.47168640444124
104665.1210825448,43.27373334055196
107078.6704986417,43.07577711447114
109547.8757122354,42.87781785827399
112074.0201309803,42.67985569774857
114658.4167575645,42.48189075265629
117302.4088721637,42.28392313698037
120007.3707306313,42.08595295916194
122774.7082787894,41.88798032232506
125605.8598831911,41.69000532449068
128502.2970787335,41.49202805877985
131465.5253335109,41.29404861360722
134497.0848313051,41.09606707286447
137598.5512721199,40.89808351609459
140771.5366911756,40.70009801865717
144017.6902967889,40.50211065188505
147338.6993275749,40.30412148323256
150736.2899294154,40.10613057641609
154212.2280526498,39.9081379915465
157768.3203699552,39.71014378525444
161406.4152153927,39.51214801080847
165128.4035451074,39.31415071822613
168936.2199201823,39.11615195437841
172831.8435121564,38.91815176308781
176817.2991317294,38.72015018522003
180894.6582811891,38.52214725876976
185066.0402311062,38.32414301894044
189333.6131218584,38.12613749821845
193699.5950905545,37.92813072644166
198166.255423946,37.73012273086272
202735.9157379237,37.53211353620696
207410.9511842138,37.33410316472528
212193.7916848995,37.13609163624208
217086.9231954108,36.93807896819817
222092.8889966384,36.74006517568904
227214.2910168431,36.54205027149838
232453.7911840487,36.34403426612709
237814.1128096197,36.14601716781764
243298.0420037454,35.94799898257414
248908.4291235631,35.74997971417793
254648.1902546756,35.55195936419892
260520.3087268322,35.3539379320026
266527.8366645598,35.15591541475291
272673.8965735529,34.95789180741087
278961.6829636431,34.75986710272907
285394.4640091963,34.56184129124203
291975.5832477959,34.36381436125258
298708.4613180989,34.16578629881394
305596.5977377658,33.96775708770801
312643.5727223884,33.76972670941936
319853.0490463634,33.57169514310539
327228.7739466752,33.37366236556227
334774.5810705808,33.17562835118704
342494.3924682074,32.97759307193552
350392.2206310984,32.77955649727631
358472.1705777682,32.58151859414068
366738.4419873492,32.38347932686847
375195.33138244,32.18543865715007
383847.2343622895,31.98739654396413
392698.647887478,31.78935294351157
401754.1726172817,31.59130780914538
411018.5153009368,31.39326109129651
420496.4912240453,31.19521273739581
430193.0267113946,30.99716269179206
440113.1616874905,30.79911089566602
450262.0522961363,30.60105728694086
460644.9735804187,30.40300180018849
471267.3222244927,30.20494436653249
482134.6193585919,30.0068849135473
493252.5134287218,29.80882336515389
504626.7831325264,29.61075964151213
516263.3404228567,29.41269365890992
528168.2335805988,29.21462532964923
540347.6503583625,29.01655456192946
552807.9211966606,28.81848125972794
565555.5225142544,28.62040532267845
578597.0800743719,28.4223266459474
591939.3724285512,28.22424512010858
605589.3344398977,28.02616063101657
619554.0608875863,27.82807305967933
633840.8101544832,27.62998228213046
648457.0079998024,27.43188816930184
663410.2514187592,27.23379058689705
678708.3125912265,27.03568939526643
694359.1429214451,26.83758444928453
710370.8771708894,26.63947559823083
726751.837686436,26.44136268567457
743510.5387260319,26.24324554936502
760655.6908841123,26.04512402112798
778196.2056190666,25.84699792677009
796141.1998851076,25.64886708599225
814500.0008709488,25.45073131231349
833282.1508477558,25.25259041300738
852497.4121288896,25.05444418905223
872155.7721440195,24.85629243509756
892267.4486302451,24.6581349394486
912842.8949429229,24.45997148407125
933892.8054889601,24.26180184462003
955428.1212853979,24.06362579049154
977460.0356461747,23.86544308490642
1000000.000000024,23.6672534850227
1023059.729842533,23.46905674208401
1046651.210825452,23.27085260160595
1070786.704986422,23.0726408036043
1095478.757122359,22.87442108286918
1120740.201309807,22.676193169289
1146584.16757565,22.4779567882287
1173024.088721642,22.2797116609668
1200073.707306318,22.08145750519598
1227747.082787899,21.88319403559206
1256058.598831916,21.68492096445663
1285022.97078734,21.48663800243843
1314655.253335114,21.28834485933897
1344970.848313056,21.09004124500775
1375985.512721205,20.89172687033284
1407715.366911762,20.69340144833206
1440176.902967895,20.49506469535065
1473386.993275755,20.2967163323705
1507362.89929416,20.09835608643645
1542122.280526504,19.89998369220476
1577683.203699558,19.70159889361804
1614064.152153934,19.50320144571151
1651284.035451081,19.30479111655393
1689362.19920183,19.1063676893265
1728318.435121571,18.90793096454212
1768172.991317301,18.70948076240635
1808946.582811899,18.51101692532066
1850660.40231107,18.31253932052698
1893336.131218592,18.11404784289146
1936995.950905553,17.91554241782383
1981662.554239468,17.7170230043266
2027359.157379246,17.51848959816718
2074109.511842147,17.31994223516295
2121937.916849004,17.12138099456794
2170869.231954118,16.92280600254652
2220928.889966394,16.72421743571757
2272142.910168441,16.52561552474894
2324537.911840497,16.32700055797967
2378141.128096208,16.1283728850441
2432980.420037465,15.92973292046836
2489084.291235642,15.73108114720675
2546481.902546768,15.53241812008189
2605203.087268334,15.33374446908851
2665278.366645611,15.13506090251797
2726738.965735541,14.93636820985597
2789616.829636444,14.73766726440314
2853944.640091976,14.53895902556381
2919755.832477972,14.3402445407456
2987084.613181003,14.14152494680794
3055965.977377671,13.94280147099537
3126435.727223898,13.74407543128745
3198530.490463648,13.54534823609392
3272287.739466767,13.34662138322139
3347745.810705824,13.14789645803375
3424943.92468209,12.94917513072619
3503922.206311,12.75045915262919
3584721.705777698,12.55175035145568
3667384.419873509,12.35305062540056
3751953.313824417,12.15436193599835
3838472.343622913,11.95568629963934
3926986.478874798,11.75702577763962
4017541.726172835,11.55838246475352
4110185.153009386,11.35975847600928
4204964.912240472,11.16115593173941
4301930.267113965,10.96257694066527
4401131.616874924,10.76402358088266
4502620.522961383,10.56549787857804
4606449.735804207,10.36700178428583
4712673.222244947,10.16853714647456
4821346.19358594,9.970105682222318
4932525.134287239,9.771708944710547
5046267.831325286,9.573348287228862
5162633.404228589,9.375024823341212
5281682.33580601,9.176739382815455
5403476.503583646,8.978492462863258
5528079.211966628,8.780284174174501
5655555.225142566,8.582114181159628
5785970.800743742,8.383981635733704
5919393.724285536,8.185885103886681
6055893.344399001,7.987822484184961
6195540.608875887,7.789790917238657
6338408.101544857,7.591786685046817
6484570.079998049,7.393805098998099
6634102.514187618,7.195840375156955
6787083.125912292,6.997885495304216
6943591.429214478,6.799932052026629
7103708.771708922,6.601970075961887
7267518.376864389,6.403987843104916
7435105.387260348,6.205971659868428
7606556.908841152,6.00790562336897
7781962.056190696,5.809771354180527
7961411.998851106,5.61154769856711
8145000.008709518,5.413210396979407
8332821.50847759,5.214731715387217
8524974.121288927,5.016080035831529
8721557.721440228,4.817219402432415
8922674.486302484,4.61810901900293
9128428.949429262,4.41870269441984
9338928.054889636,4.218948232023465
9554281.212854015,4.018786759602136
9774600.356461784,3.818151997012737
10000000.00000028,3.616969459261227
10230597.29842537,3.415155593989188
10466512.10825456,3.212616853875769
10707867.04986426,3.009248706569144
10954787.57122363,2.804934587527468
11207402.01309811,2.599544804702884
11465841.67575654,2.392935408481116
11730240.88721646,2.184947045828801
12000737.07306322,1.97540382432679
12277470.82787904,1.764112219774728
12560585.98831921,1.550860070384833
12850229.70787345,1.33541571119627
13146552.53335119,1.117527314070315
13449708.48313062,0.8969225111246739
13759855.1272121,0.6733083921612831
14077153.66911767,0.4463719786727592
14401769.029679,0.215781287179507
14733869.93275761,-0.01881289862014887
15073628.99294166,-0.2577744260488859
15421222.8052651,-0.5014782274293648
15776832.03699564,-0.7503057315854385
16140641.5215394,-1.004639163310207
16512840.35451087,-1.264854704265287
16893621.99201836,-1.531314547160484
17283184.35121577,-1.804357948449927
17681729.91317308,-2.08429147087005
18089465.82811905,-2.371378701279037
18506604.02311077,-2.665829824251005
18933361.31218598,-2.967791518237882
19369959.5090556,-3.277337707759879
19816625.54239475,-3.594461740610061
20273591.57379253,-3.919070553400088
20741095.11842154,-4.250981335109955
21219379.16849012,-4.589921094761174
21708692.31954126,-4.935529390144961
22209288.89966402,-5.287364290260058
22721429.1016845,-5.64491144074184
23245379.11840505,-6.007595898581283
23781411.28096216,-6.374796220141
24329804.20037473,-6.745860143091676
24890842.91235651,-7.120121111984819
25464819.02546777,-7.496914865933136
26052030.87268343,-7.875595335454313
26652783.6664562,-8.255549177581953
27267389.65735551,-8.636208402365014
27896168.29636454,-9.017060695209659
28539446.40091986,-9.397657202482691
29197558.32477982,-9.777617707625026
29870846.13181013,-10.15663326936757
30559659.77377682,-10.53446651350341
31264357.27223909,-10.91094985976613
31985304.90463659,-11.2859820239764
32722877.39466778,-11.65952316407329
33477458.10705835,-12.03158904056144
34249439.24682102,-12.40224454235537
35039222.06311012,-12.77159689371654
35847217.05777711,-13.13978881266476
36673844.19873521,-13.50699184106832
37519533.1382443,-13.87340001588439
38384723.43622927,-14.2392240030197
39269864.78874812,-14.60468577226777
40175417.2617285,-14.9700138550719
41101851.53009401,-15.33543919699364
42049649.12240488,-15.70119159365659
43019302.67113981,-16.06749668208927
44011316.16874941,-16.43457344804149
45026205.229614,-16.80263220310859
46064497.35804224,-17.17187298244885
47126732.22244965,-17.54248431365164
48213461.93585958,-17.91464230912695
49325251.34287257,-18.28851003757335
50462678.31325305,-18.66423713409208
51626334.04228608,-19.041959612923
52816823.3580603,-19.4217998512511
54034765.03583667,-19.80386671684282
55280792.11966649,-20.1882558162557
56555552.25142588,-20.57504984393053
57859708.00743764,-20.96431901557102
59193937.24285558,-21.35612157183352
60558933.44399024,-21.75050434049988
61955406.08875911,-22.14750334702666
63384081.01544881,-22.54714446470181
64845700.79998074,-22.94944409664125
66341025.14187644,-23.3544098825881
67870831.25912318,-23.76204142398994
69435914.29214504,-24.17233102117214
71037087.71708949,-24.58526441666229
72675183.76864415,-25.00082153888312
74351053.87260376,-25.41897724056514
76065569.08841181,-25.83970202636613
77819620.56190726,-26.26296276434737
79614119.98851137,-26.6887233761638
81450000.0870955,-27.11694550108936
83328215.08477622,-27.54758912932489
85249741.21288961,-27.98061320042546
87215577.21440262,-28.41597616313324
89226744.86302519,-28.85363649339871
91284289.49429299,-29.29355316791701
93389280.54889673,-29.73568609107404
95542812.12854053,-30.17999647378359
97746003.56461823,-30.62644716328915
100000000.0000032,-31.07500292358424
102305972.9842541,-31.52563066666987
104665121.082546,-31.97829963539959
107078670.498643,-32.43298153916066
109547875.7122367,-32.88965064409248
112074020.1309816,-33.34828381994831
114658416.7575659,-33.8088605460629
117302408.8721651,-34.27136287919035
120007370.7306327,-34.73577538623172
122774708.2787909,-35.20208504507195
125605859.8831926,-35.67028111690254
128502297.078735,-36.14035499351452
131465525.3335124,-36.6123000231154
134497084.8313067,-37.0861113182538
137598551.2721216,-37.56178554942183
140771536.6911773,-38.0393207278762
144017690.2967906,-38.51871598113401
147338699.3275767,-38.99997132451177
150736289.9294172,-39.48308743194259
154212228.0526516,-39.96806540915787
157768320.3699571,-40.45490657214821
161406415.2153946,-40.94361223361882
165128403.5451094,-41.43418349994575
168936219.9201844,-41.9266210808998
172831843.5121585,-42.42092511416516
176817299.1317315,-42.91709500641117
180894658.2811913,-43.41512929241146
185066040.2311085,-43.91502551342239
189333613.1218607,-44.41678011575351
193699595.0905568,-44.92038837018406
198166255.4239483,-45.42584431260298
202735915.7379262,-45.93314070598058
207410951.1842163,-46.44226902353225
212193791.6849021,-46.95321945268623
217086923.1954135,-47.46598091925997
222092888.9966411,-47.98054113103719
227214291.0168459,-48.49688663977873
232453791.1840515,-49.01500292053797
237814112.8096226,-49.53487446702711
243298042.0037484,-50.0564849016941
248908429.1235662,-50.57981709907413
254648190.2546788,-51.1048533209408
260520308.7268354,-51.63157536174314
266527836.6645631,-52.15996470280434
272673896.5735562,-52.69000267375099
278961682.9636466,-53.22167061967462
285394464.0091998,-53.75495007253097
291975583.2477995,-54.28982292534701
298708461.3181027,-54.826271607812
305596597.7377695,-55.36427926191271
312643572.7223923,-55.90382991628946
319853049.0463673,-56.4449086580635
327228773.9466792,-56.987501800917
334774581.0705849,-57.53159704826855
342494392.4682116,-58.07718365042469
350392220.6311027,-58.62425255463037
358472170.5777726,-59.17279654698812
