Loop Gain Phase X,Loop Gain Phase Y
95.54281212853817,177.1644794847398
97.74600356461582,177.0992035422153
100.0000000000007,177.0324301519916
102.3059729842516,176.9641253333057
104.6651210825434,176.89425436051
107.0786704986403,176.8227817486404
109.547875712234,176.749671238672
112.0740201309788,176.674885782933
114.658416757563,176.5983875301125
117.3024088721622,176.5201378103449
120.0073707306297,176.4400971200804
122.7747082787878,176.3582251069234
125.6058598831895,176.2744805543999
128.5022970787318,176.1888213667236
131.4655253335092,176.1012045532843
134.4970848313033,176.0115862135137
137.5985512721182,175.9199215214866
140.7715366911738,175.826164710536
144.017690296787,175.7302690581647
147.338699327573,175.6321868707539
150.7362899294134,175.5318694687299
154.2122280526478,175.4292671714855
157.7683203699531,175.3243292828699
161.4064152153906,175.2170040767175
165.1284035451052,175.1072387826525
168.9362199201801,174.9949795722467
172.8318435121541,174.880171545653
176.8172991317271,174.7627587184593
180.8946582811867,174.6426840091849
185.0660402311038,174.5198892272973
189.3336131218559,174.3943150617858
193.699595090552,174.2659010704844
198.1662554239434,174.1345856701091
202.7359157379211,174.0003061272175
207.4109511842111,173.8629985499243
212.1937916848968,173.7225978808094
217.086923195408,173.5790378909838
222.0928889966356,173.4322511751189
227.2142910168402,173.2821691480441
232.4537911840457,173.1287220428097
237.8141128096167,172.9718389102106
243.2980420037423,172.8114476200759
248.9084291235599,172.6474748644649
254.6481902546724,172.4798461627612
260.5203087268289,172.3084858691096
266.5278366645565,172.1333171820955
272.6738965735494,171.9542621568095
278.9616829636396,171.7712417199544
285.3944640091926,171.5841756875253
291.9755832477921,171.3929827857299
298.7084613180951,171.1975806752893
305.5965977377618,170.9978859791836
312.6435727223844,170.7938143142567
319.8530490463592,170.5852803269428
327.2287739466709,170.3721977330191
334.7745810705765,170.15447936226
342.4943924682029,169.9320372077646
350.3922206310938,169.7047824803868
358.4721705777634,169.4726256688172
366.7384419873443,169.2354766051401
375.195331382435,168.9932445367084
383.8472343622844,168.7458382042482
392.6986478874728,168.4931659268056
401.7541726172764,168.2351356937729
411.0185153009313,167.9716552640826
420.4964912240398,167.7026322736655
430.1930267113889,167.4279743504233
440.1131616874846,167.147589238271
450.2620522961303,166.8613849294867
460.6449735804126,166.5692698064506
471.2673222244864,166.2711527931458
482.1346193585855,165.9669435155971
493.2525134287152,165.6565524736524
504.6267831325197,165.3398912222463
516.2633404228498,165.0168725633576
528.1682335805917,164.6874107498668
540.3476503583552,164.3514216991914
552.8079211966532,164.0088232193252
565.5555225142468,163.6595352455465
578.5970800743642,163.3034800892983
591.9393724285433,162.9405826978324
605.5893344398895,162.5707709260952
619.554060887578,162.193975819601
633.8408101544746,161.8101319082739
648.4570079997936,161.4191775117304
663.4102514187502,161.021055054776
678.7083125912174,160.6157113929963
694.3591429214357,160.2030981478836
710.3708771708798,159.7831720505805
726.7518376864261,159.3558952940963
743.5105387260218,158.9212358920929
760.6556908841019,158.4791680434905
778.1962056190559,158.0296725023626
796.1411998850966,157.5727369503367
814.5000008709376,157.1083563722552
833.2821508477444,156.6365334295612
852.497412128878,156.1572788345658
872.1557721440076,155.6706117190391
892.2674486302329,155.1765599977892
912.8428949429106,154.6751607240594
933.8928054889475,154.1664604340322
955.428121285385,153.6505154783875
977.4600356461616,153.1273923377748
1000.000000000011,152.5971679198491
1023.05972984252,152.0599298348635
1046.651210825438,151.5157766468819
1070.786704986407,150.9648180970164
1095.478757122344,150.4071752971667
1120.740201309792,149.8429808907387
1146.584167575635,149.2723791753733
1173.024088721626,148.6955261889724
1200.073707306302,148.1125897532823
1227.747082787883,147.5237494721954
1256.0585988319,146.9291966858976
1285.022970787323,146.3291343750466
1314.655253335097,145.7237770148005
1344.970848313039,145.1133503777431
1375.985512721187,144.4980912841106
1407.715366911743,143.8782472982778
1440.176902967876,143.2540763717056
1473.386993275736,142.625846432449
1507.36289929414,141.9938349222479
1542.122280526484,141.3583282810803
1577.683203699538,140.7196213825768
1614.064152153913,140.0780169212135
1651.284035451059,139.4338247536824
1689.362199201808,138.787361199281
1728.318435121548,138.1389483002064
1768.172991317278,137.4889130480868
1808.946582811875,136.8375865802315
1850.660402311046,136.1853033488486
1893.336131218567,135.5324002715699
1936.995950905528,134.8792158644875
1981.662554239442,134.2260893671178
2027.359157379219,133.5733598604103
2074.10951184212,132.9213653879996
2121.937916848977,132.2704420826111
2170.86923195409,131.6209233052401
2220.928889966365,130.9731388006651
2272.142910168412,130.3274138774098
2324.537911840467,129.6840686126131
2378.141128096177,129.0434170910645
2432.980420037434,128.4057666789279
2489.08429123561,127.7714173383226
2546.481902546735,127.1406609848484
2605.2030872683,126.5137808913701
2665.278366645577,125.8910511406698
2726.738965735506,125.2727361290262
2789.616829636408,124.6590901212208
2853.944640091939,124.0503568590246
2919.755832477935,123.4467692234484
2987.084613180965,122.8485489502179
3055.965977377632,122.2559063991069
3126.435727223858,121.6690403743644
3198.530490463607,121.0881379974536
3272.287739466724,120.513374629386
3347.74581070578,119.9449138395854
3424.943924682045,119.3829074222498
3503.922206310954,118.8274954538002
3584.721705777652,118.2788063925561
3667.384419873461,117.7369572162828
3751.953313824368,117.2020535934724
3838.472343622863,116.6741900889895
3926.986478874747,116.1534503969699
4017.541726172783,115.6399076012385
4110.185153009333,115.1336244587538
4204.964912240418,114.6346537034937
4301.93026711391,114.1430383676872
4401.131616874868,113.6588121186548
4502.620522961325,113.1819996071965
4606.449735804148,112.7126168259195
4712.673222244887,112.250671475313
4821.346193585879,111.7961633339751
4932.525134287176,111.3490846330673
5046.267831325222,110.9094204305828
5162.633404228523,110.4771489858752
5281.682335805944,110.0522421317797
5403.476503583578,109.6346656415547
5528.079211966558,109.2243795928138
5655.555225142495,108.8213387232396
5785.970800743669,108.4254927800712
5919.393724285462,108.0367868605548
6055.893344398925,107.6551617440429
6195.54060887581,107.2805542137674
6338.408101544777,106.9128973687621
6484.570079997968,106.5521209248012
6634.102514187535,106.198151504527
6787.083125912207,105.8509129163755
6943.591429214391,105.5103264218786
7103.708771708833,105.1763109913947
7267.518376864296,104.8487835485924
7435.105387260253,104.5276592034428
7606.556908841055,104.2128514732735
7781.962056190597,103.9042724934742
7961.411998851005,103.6018332162416
8145.000008709415,103.3054435992496
8332.821508477484,103.0150127829381
8524.97412128882,102.7304492584044
8721.557721440118,102.451661024313
8922.674486302372,102.1785557349315
9128.42894942915,101.9110408382786
9338.92805488952,101.6490237054557
9554.281212853897,101.3924117510338
9774.600356461664,101.1411125455134
10000.00000000016,100.8950339195095
10230.59729842525,100.6540840601446
10466.51210825443,100.4181716005172
10707.86704986412,100.1872057020737
10954.78757122349,99.96109613002203
11207.40201309798,99.73975332315507
11465.8416757564,99.52308845698553
11730.24088721632,99.3110135016787
12000.73707306308,99.10344127466558
12277.47082787889,98.90028548775359
12560.58598831906,98.70146079018627
12850.22970787329,98.50688280655626
13146.55253335103,98.31646817089782
13449.70848313045,98.1301345567349
13759.85512721193,97.94780070337677
14077.1536691175,97.76938643877729
14401.76902967883,97.59481269905594
14733.86993275743,97.42400154517921
15073.62899294147,97.25687617651298
15421.22280526491,97.09336094206407
15776.83203699545,96.93338134893253
16140.6415215392,96.77686406880079
16512.84035451067,96.62373694199574
16893.62199201816,96.47392897987885
17283.18435121556,96.32737036510092
17681.72991317287,96.18399245055649
18089.46582811883,96.04372775642615
18506.60402311055,95.90650996608848
18933.36131218576,95.77227392056093
19369.95950905537,95.64095561174825
19816.62554239451,95.51249217468934
20273.59157379229,95.38682187884822
20741.0951184213,95.26388411819359
21219.37916848987,95.14361940090116
21708.692319541,95.02596933802542
22209.28889966376,94.91087663145946
22721.42910168423,94.79828506159798
23245.37911840478,94.68813947420547
23781.41128096188,94.58038576683734
24329.80420037445,94.4749708750029
24890.84291235621,94.37184275779181
25464.81902546747,94.27095038328081
26052.03087268312,94.17224371361345
26652.78366645589,94.07567369001208
27267.38965735518,93.9811922172911
27896.16829636421,93.88875214850249
28539.44640091952,93.79830726939932
29197.55832477947,93.70981228266002
29870.84613180978,93.62322279229282
30559.65977377645,93.53849528772618
31264.35727223871,93.45558712815713
31985.30490463621,93.37445652671479
32722.87739466738,93.29506253474517
33477.45810705794,93.21736502617136
34249.4392468206,93.14132468177858
35039.22206310969,93.06690297377811
35847.21705777667,92.99406215024686
36673.84419873476,92.92276521988292
37519.53313824384,92.85297593674413
38384.72343622879,92.78465878512348
39269.86478874764,92.71777896461458
40175.417261728,92.65230237531877
41101.8515300935,92.58819560312129
42049.64912240436,92.52542590521648
43019.30267113928,92.46396119574146
44011.31616874886,92.40377003163563
45026.20522961344,92.34482159858115
46064.49735804168,92.28708569718849
47126.73222244907,92.23053272932673
48213.46193585899,92.17513368469788
49325.25134287197,92.12086012743679
50462.67831325243,92.06768418312019
51626.33404228545,92.015578525712
52816.82335805965,91.96451636489819
54034.765035836,91.91447143347841
55280.79211966581,91.86541797500553
56555.55225142519,91.81733073157368
57859.70800743693,91.77018493177789
59193.93724285486,91.72395627891719
60558.9334439895,91.67862093931055
61955.40608875836,91.63415553078939
63384.08101544804,91.59053711143325
64845.70079997995,91.54774316840532
66341.02514187564,91.50575160701938
67870.83125912237,91.46454073990442
69435.91429214421,91.42408927639234
71037.08771708864,91.38437631208286
72675.18376864328,91.34538131849968
74351.05387260286,91.30708413297138
76065.56908841089,91.26946494864892
77819.62056190633,91.2325043046277
79614.11998851041,91.19618307633986
81450.00008709452,91.16048246592472
83328.21508477522,91.12538399291562
85249.74121288859,91.09086948493214
87215.57721440158,91.05692106860134
89226.74486302413,91.02352116054567
91284.28949429191,90.99065245854041
93389.28054889562,90.95829793280977
95542.8121285394,90.92644081741275
97746.00356461707,90.89506460175954
100000.000000002,90.8641530222621
102305.9729842529,90.83369005409857
104665.1210825448,90.80365990305353
107078.6704986417,90.77404699752506
109547.8757122354,90.7448359805751
112074.0201309803,90.71601170212456
114658.4167575645,90.68755921124536
117302.4088721637,90.65946374849496
120007.3707306313,90.63171073841943
122774.7082787894,90.60428578209044
125605.8598831911,90.57717464974127
128502.2970787335,90.55036327349785
131465.5253335109,90.52383774015981
134497.0848313051,90.4975842840861
137598.5512721199,90.47158928013663
140771.5366911756,90.44583923668928
144017.6902967889,90.42032078871254
147338.6993275749,90.39502069091075
150736.2899294154,90.3699258109272
154212.2280526498,90.34502312259663
157768.3203699552,90.32029969926305
161406.4152153927,90.295742707126
165128.4035451074,90.27133939866187
168936.2199201823,90.24707710606779
172831.8435121564,90.22294323475147
176817.2991317294,90.19892525686113
180894.6582811891,90.17501070484798
185066.0402311062,90.15118716506812
189333.6131218584,90.12744227138911
193699.5950905545,90.10376369886096
198166.255423946,90.08013915736916
202735.9157379237,90.05655638533744
207410.9511842138,90.03300314343045
212193.7916848995,90.00946720828226
217086.9231954108,89.98593636621911
222092.8889966384,89.96239840701321
227214.2910168431,89.93884111762374
232453.7911840487,89.91525227593949
237814.1128096197,89.89161964454367
243298.0420037454,89.86793096444288
248908.4291235631,89.84417394882125
254648.1902546756,89.82033627676083
260520.3087268322,89.79640558696792
266527.8366645598,89.77236947147738
272673.8965735529,89.74821546933792
278961.6829636431,89.72393106029152
285394.4640091963,89.69950365840712
291975.5832477959,89.67492060570974
298708.4613180989,89.65016916577643
305596.5977377658,89.62523651730301
312643.5727223884,89.60010974762548
319853.0490463634,89.57477584622767
327228.7739466752,89.54922169819946
334774.5810705808,89.52343407764968
342494.3924682074,89.49739964108784
350392.2206310984,89.47110492075319
358472.1705777682,89.44453631790144
366738.4419873492,89.41768009603129
375195.33138244,89.3905223740779
383847.2343622895,89.36304911952972
392698.647887478,89.33524614150708
401754.1726172817,89.30709908376386
411018.5153009368,89.27859341765298
420496.4912240453,89.24971443500114
430193.0267113946,89.22044724093827
440113.1616874905,89.1907767466484
450262.0522961363,89.1606876620598
460644.9735804187,89.13016448845495
471267.3222244927,89.0991915110166
482134.6193585919,89.06775279129191
493252.5134287218,89.03583215958368
504626.7831325264,89.00341320726022
516263.3404228567,88.97047927898913
528168.2335805988,88.93701346488888
540347.6503583625,88.90299859258872
552807.9211966606,88.86841721921938
565555.5225142544,88.8332516233029
578597.0800743719,88.79748379656199
591939.3724285512,88.76109543563791
605589.3344398977,88.72406793372126
619554.0608875863,88.68638237208519
633840.8101544832,88.64801951152621
648457.0079998024,88.6089597837156
663410.2514187592,88.56918328244942
678708.3125912265,88.52866975479435
694359.1429214451,88.4873985921502
710370.8771708894,88.44534882119561
726751.837686436,88.40249909473525
743510.5387260319,88.35882768244238
760655.6908841123,88.31431246149477
778196.2056190666,88.26893090709434
796141.1998851076,88.22266008287853
814500.0008709488,88.17547663121114
833282.1508477558,88.12735676335438
852497.4121288896,88.07827624951224
872155.7721440195,88.02821040874834
892267.4486302451,87.97713409876084
912842.8949429229,87.92502170552157
933892.8054889601,87.87184713275444
955428.1212853979,87.81758379126836
977460.0356461747,87.7622045881038
1000000.000000024,87.70568191551352
1023059.729842533,87.64798763973776
1046651.210825452,87.58909308957888
1070786.704986422,87.52896904474201
1095478.757122359,87.46758572393968
1120740.201309807,87.40491277272015
1146584.16757565,87.34091925101286
1173024.088721642,87.27557362035247
1200073.707306318,87.20884373075111
1227747.082787899,87.1406968071926
1256058.598831916,87.07109943569985
1285022.97078734,87.0000175489414
1314655.253335114,86.92741641132287
1344970.848313056,86.85326060351569
1375985.512721205,86.77751400636231
1407715.366911762,86.70013978409322
1440176.902967895,86.62110036678671
1473386.993275755,86.54035743199401
1507362.89929416,86.45787188544395
1542122.280526504,86.37360384073554
1577683.203699558,86.28751259791592
1614064.152153934,86.199556620839
1651284.035451081,86.10969351318211
1689362.19920183,86.0178799929964
1728318.435121571,85.92407186565151
1768172.991317301,85.82822399503122
1808946.582811899,85.73029027282065
1850660.40231107,85.63022358571807
1893336.131218592,85.52797578039552
1936995.950905553,85.42349762602083
1981662.554239468,85.31673877414069
2027359.157379246,85.2076477157208
2074109.511842147,85.09617173512476
2121937.916849004,84.98225686080319
2170869.231954118,84.86584781246333
2220928.889966394,84.74688794447151
2272142.910168441,84.62531918524232
2324537.911840497,84.50108197235789
2378141.128096208,84.37411518315561
2432980.420037465,84.24435606052194
2489084.291235642,84.11174013362299
2546481.902546768,83.97620113330366
2605203.087268334,83.83767090188786
2665278.366645611,83.69607929711043
2726738.965735541,83.55135408991489
2789616.829636444,83.40342085585647
2853944.640091976,83.25220285985112
2919755.832477972,83.09762093401777
2987084.613181003,82.93959334836534
3055965.977377671,82.77803567408439
3126435.727223898,82.61286063920336
3198530.490463648,82.44397797637924
3272287.739466767,82.27129426259194
3347745.810705824,82.09471275051314
3424943.92468209,81.9141331913241
3503922.206311,81.7294516487442
3584721.705777698,81.5405603040337
3667384.419873509,81.34734725171531
3751953.313824417,81.1496962857475
3838472.343622913,80.94748667585706
3926986.478874798,80.74059293371342
4017541.726172835,80.5288845685929
4110185.153009386,80.31222583214047
4204964.912240472,80.09047545179322
4301930.267113965,79.86348635237411
4401131.616874924,79.63110536531349
4502620.522961383,79.39317292488371
4606449.735804207,79.14952275077951
4712673.222244947,78.89998151629548
4821346.19358594,78.64436850129212
4932525.134287239,78.38249522907036
5046267.831325286,78.1141650862124
5162633.404228589,77.83917292439129
5281682.33580601,77.55730464310807
5403476.503583646,77.26833675228642
5528079.211966628,76.97203591364887
5655555.225142566,76.66815845982153
5785970.800743742,76.35644989017013
5919393.724285536,76.03664434247305
6055893.344399001,75.70846403969233
6195540.608875887,75.37161871133161
6338408.101544857,75.02580498916987
6484570.079998049,74.67070577756853
6634102.514187618,74.30598959907125
6787083.125912292,73.93130991667637
6943591.429214478,73.54630443500052
7103708.771708922,73.15059438358051
7267518.376864389,72.74378378683625
7435105.387260348,72.32545872676636
7606556.908841152,71.89518660633431
7781962.056190696,71.45251542377284
7961411.998851106,70.99697307075481
8145000.008709518,70.52806667063435
8332821.50847759,70.04528197680894
8524974.121288927,69.54808285581559
8721557.721440228,69.03591088511354
8922674.486302484,68.50818510174986
9128428.949429262,67.96430194534278
9338928.054889636,67.40363544715142
9554281.212854015,66.82553772651841
9774600.356461784,66.22933986673816
10000000.00000028,65.61435325444299
10230597.29842537,64.97987147987405
10466512.10825456,64.32517290980655
10707867.04986426,63.64952406017001
10954787.57122363,62.95218391115612
11207402.01309811,62.23240932319705
11465841.67575654,61.48946172673672
11730240.88721646,60.72261527093293
12000737.07306322,59.93116662465005
12277470.82787904,59.11444662513152
12560585.98831921,58.27183396284256
12850229.70787345,57.40277107180064
13146552.53335119,56.50678235934675
13449708.48313062,55.58349485336838
13759855.1272121,54.63266126381421
14077153.66911767,53.6541853444235
14401769.029679,52.64814929610554
14733869.93275761,51.61484277305598
15073628.99294166,50.55479283674586
15421222.8052651,49.46879395545525
15776832.03699564,48.35793687727925
16140641.5215394,47.22363492813815
16512840.35451087,46.06764602613248
16893621.99201836,44.89208848974152
17283184.35121577,43.69944858615577
17681729.91317308,42.49257775714145
18089465.82811905,41.27467761180415
18506604.02311077,40.04927111964277
18933361.31218598,38.82015898991606
19369959.5090556,37.59136097930101
19816625.54239475,36.36704279639786
20273591.57379253,35.15143030658587
20741095.11842154,33.94871379503139
21219379.16849012,32.76294601185479
21708692.31954126,31.59793848913621
22209288.89966402,30.4571610836605
22721429.1016845,29.34364978926943
23245379.11840505,28.2599275469085
23781411.28096216,27.20794207556996
24329804.20037473,26.18902371693795
24890842.91235651,25.20386503212355
25464819.02546777,24.25252253489485
26052030.87268343,23.33443962187136
26652783.6664562,22.44848858384912
27267389.65735551,21.59302864562374
27896168.29636454,20.76597634215986
28539446.40091986,19.96488421786856
29197558.32477982,19.18702382035956
29870846.13181013,18.42946921031168
30559659.77377682,17.68917766658749
31264357.27223909,16.96306486289236
31985304.90463659,16.2480724611807
32722877.39466778,15.54122674615617
33477458.10705835,14.83968756427458
34249439.24682102,14.14078739296677
35039222.06311012,13.44206082874413
35847217.05777711,12.74126513674885
36673844.19873521,12.03639275018451
37519533.1382443,11.32567675491025
38384723.43622927,10.60759045645406
39269864.78874812,9.880842120530417
40175417.2617285,9.144365921081372
41101851.53009401,8.39731003808183
42049649.12240488,7.639022735012222
43019302.67113981,6.869037124620668
44011316.16874941,6.087055210298404
45026205.229614,5.292931675485948
46064497.35804224,4.486657789190418
47126732.22244965,3.668345704268436
48213461.93585958,2.83821334753758
49325251.34287257,1.996570036882824
50462678.31325305,1.143802909489382
51626334.04228608,0.2803642058690439
52816823.3580603,-0.5932405750572864
54034765.03583667,-1.476463655491319
55280792.11966649,-2.368725112585878
56555552.25142588,-3.269422194793904
57859708.00743764,-4.177937853330376
59193937.24285558,-5.093648522670374
60558933.44399024,-6.015931183262885
61955406.08875911,-6.944169737615362
63384081.01544881,-7.877760728239859
64845700.79998074,-8.816118423138651
66341025.14187644,-9.75867929191498
67870831.25912318,-10.70490589347861
69435914.29214504,-11.65429019482632
71037087.71708949,-12.60635633959981
72675183.76864415,-13.56066288506031
74351053.87260376,-14.51680452672075
76065569.08841181,-15.47441333106737
77819620.56190726,-16.43315949846171
79614119.98851137,-17.39275168030835
81450000.0870955,-18.35293687677121
83328215.08477622,-19.3134999435744
85249741.21288961,-20.27426273861138
87215577.21440262,-21.23508294108919
89226744.86302519,-22.19585257764753
91284289.49429299,-23.15649629125574
93389280.54889673,-24.11696938962791
95542812.12854053,-25.07725571038656
97746003.56461823,-26.03736534023844
100000000.0000032,-26.99733222499042
102305972.9842541,-27.957211706373
104665121.082546,-28.91707802036662
107078670.498643,-29.87702179010437
109547875.7122367,-30.83714754448718
112074020.1309816,-31.79757129146137
114658416.7575659,-32.75841817251927
117302408.8721651,-33.71982022244139
120007370.7306327,-34.6819142556713
122774708.2787909,-35.64483989801402
125605859.8831926,-36.60873777963637
128502297.078735,-37.57374790266732
131465525.3335124,-38.54000819402189
134497084.8313067,-39.50765325151563
137598551.2721216,-40.47681328878452
140771536.6911773,-41.44761328216818
144017690.2967906,-42.42017232034614
147338699.3275767,-43.39460315536775
150736289.9294172,-44.37101195162192
154212228.0526516,-45.34949822734096
157768320.3699571,-46.33015498146015
161406415.2153946,-47.31306899695178
165128403.5451094,-48.29832131030066
168936219.9201844,-49.2859878354131
172831843.5121585,-50.2761401291413
176817299.1317315,-51.26884628460871
180894658.2811913,-52.26417193780598
185066040.2311085,-53.26218137231482
189333613.1218607,-54.26293870675988
193699595.0905568,-55.26650914936857
198166255.4239483,-56.27296030420803
202735915.7379262,-57.28236351387803
207410951.1842163,-58.29479522398203
212193791.6849021,-59.31033835530805
217086923.1954135,-60.32908367058684
222092888.9966411,-61.3511311235082
227214291.0168459,-62.37659117890838
232453791.1840515,-63.40558609414508
237814112.8096226,-64.43825115286204
243298042.0037484,-65.47473584377427
248908429.1235662,-66.51520497825766
254648190.2546788,-67.55983974187431
260520308.7268354,-68.60883867628046
266527836.6645631,-69.6624185891221
272673896.5735562,-70.72081539074358
278961682.9636466,-71.78428485774498
285394464.0091998,-72.85310332430205
291975583.2477995,-73.92756830358702
298708461.3181027,-75.0079990418874
305596597.7377695,-76.09473700992253
312643572.7223923,-77.18814633557686
319853049.0463673,-78.28861418425838
327228773.9466792,-79.3965510928851
334774581.0705849,-80.51239126486887
342494392.4682116,-81.63659283420343
350392220.6311027,-82.76963810704035
358472170.5777726,-83.91203379053978
366738441.9873536,-85.06431121901598
375195331.3824445,-86.22702658848389
383847234.3622941,-87.40076121122343
392698647.8874827,-88.58612180299147
